Date,Equity,Cash,RunningMax,DrawdownPct,CD_5Pct,S&P500_SPY,EqualWeight_RSP,Balanced_60_40
2016-03-14,100000.0,100000.0,100000.0,0.0,100000.0,100000.0,100000.0,100000.0
2016-03-15,99699.64506947805,526.7464255075677,100000.0,-0.30035493052195106,100019.3630506544,99837.08686708905,99431.18490109309,99865.72271500986
2016-03-16,100143.51788508703,704.8714255075677,100143.51788508703,0.0,100038.72985058611,100414.83992477758,100374.94257891606,100384.14308627485
2016-03-17,100980.52818566877,762.0289095075676,100980.52818566877,0.0,100058.10040052107,101051.89393185033,101305.81595345656,100850.30789984157
2016-03-18,101206.71356135923,762.0289095075676,101206.71356135923,0.0,100077.47470118546,102058.378248603,102389.40013030083,101485.98493937982
2016-03-21,101046.17812902051,762.0289095075676,101206.71356135923,-0.15862132727132439,100096.85275330552,102203.19222103036,102415.5357121781,101483.95216022714
2016-03-22,100978.55978079324,859.1040575075676,101206.71356135923,-0.22543344461795067,100116.23455760759,102148.27542832427,102337.10544217016,101425.37196896561
2016-03-23,100771.96463985924,859.1040575075676,101206.71356135923,-0.429565298784651,100135.62011481824,101474.15838170271,101291.23520393293,101112.39463203192
2016-03-24,100481.53223867898,875.6040575075676,101206.71356135923,-0.7165348000758742,100155.00942566418,101429.1963756875,101173.5309879807,101089.17419072425
2016-03-28,100767.61326094155,875.6040575075676,101206.71356135923,-0.4338647950972718,100174.40249087218,101489.10397789357,101317.3707858102,101154.39173533791
2016-03-29,102371.81365008767,1265.5585875075674,102371.81365008767,0.0,100193.79931116923,102427.89492186988,102350.18499529686,101836.96927661488
2016-03-30,102650.77963061746,1265.5585875075674,102650.77963061746,0.0,100213.1998872824,102877.32715585805,102663.94136189281,102090.33348701295
2016-03-31,102263.03073401864,1265.5585875075674,102650.77963061746,-0.3777359490050647,100232.60421993898,102627.67040751854,102663.94136189281,102071.06469880223
2016-04-01,103163.77042527612,1265.5585875075674,103163.77042527612,0.0,100252.01230986632,103326.75044574315,103069.20755162339,102559.94473222242
2016-04-04,102625.92796273644,1265.5585875075674,103163.77042527612,-0.5213482023025184,100271.42415779192,102992.19627128541,102402.45615905139,102401.52411943486
2016-04-05,101378.89327569421,1265.5585875075674,103163.77042527612,-1.7301395075267623,100290.83976444349,101963.52603579393,101251.9965445528,101843.39929149068
2016-04-06,102182.44270606454,1265.5585875075674,103163.77042527612,-0.951232894228482,100310.25913054879,103077.05792099147,102324.01412685537,102503.36848936284
2016-04-07,101281.82369943078,1265.5585875075674,103163.77042527612,-1.824232206798293,100329.68225683579,101843.6750549696,101042.86484078238,101856.34027887697
2016-04-08,101824.38281007226,1265.5585875075674,103163.77042527612,-1.2983120039936957,100349.10914403258,102118.31268311825,101487.357927705,101980.74336999643
2016-04-11,101599.5386204284,1265.5585875075674,103163.77042527612,-1.5162607942685868,100368.53979286738,101878.61966557265,101369.70076050505,101866.55711323535
2016-04-12,102549.6777081054,1265.5585875075674,103163.77042527612,-0.5952600555788279,100387.97420406855,102827.41906085808,102467.8186381207,102369.66892444315
2016-04-13,103284.31997294839,1265.5585875075674,103284.31997294839,0.0,100407.4123783646,103866.04408304041,103762.10628826072,103008.56466803866
2016-04-14,103113.88419719155,1265.5585875075674,103284.31997294839,-0.16501611842095754,100426.8543164842,103871.05278074651,103552.90401136193,102940.91305845525
2016-04-15,103429.89278793367,1224.236361027084,103429.89278793367,0.0,100446.30001915612,103756.20155352523,103526.80371604886,102987.96805298259
2016-04-18,103922.62826754626,1275.3747332292432,103922.62826754626,0.0,100465.7494871093,104485.26222516199,104271.92656768844,103418.45071138165
2016-04-19,104745.49018894728,1146.977535596454,104745.49018894728,0.0,100485.2027210728,104814.84347832581,104729.51096992582,103610.46464964532
2016-04-20,105057.81342197952,1175.877535596454,105057.81342197952,0.0,100504.65972177587,104914.7222770471,104925.5748827576,103568.8336499272
2016-04-21,104239.59677769241,1175.877535596454,105057.81342197952,-0.7788251226975684,100524.1204899478,104350.42987173462,104219.66716612196,103178.44747305938
2016-04-22,104780.69195386276,896.6236383567693,105057.81342197952,-0.26377996941899795,100543.58502631818,104350.42987173462,104873.33900556725,103182.18777865899
2016-04-25,104674.5767995964,896.6236383567693,105057.81342197952,-0.3647864065510209,100563.05333161657,104170.6444563951,104428.81063208045,103030.69917558867
2016-04-26,105114.19589186247,448.13458395537236,105114.19589186247,0.0,100582.52540657278,104325.44004782244,105160.87745496946,103103.89303351301
2016-04-27,106083.64171209869,487.28458395537234,106083.64171209869,0.0,100602.00125191672,104540.17901786805,105840.69663848008,103354.54501755378
2016-04-28,104632.7286360794,538.6845839553723,106083.64171209869,-1.3677067006776955,100621.48086837848,103591.39751078872,104585.72998303661,102873.92433213683
2016-04-29,103757.02073119603,618.0660097452201,106083.64171209869,-2.1931948633672427,100640.96425668822,103032.12274728536,103945.13769671803,102536.9637175366
2016-05-02,104762.99869914494,657.7860097452201,106083.64171209869,-1.2449073124184862,100660.45141757632,103851.08059864343,104559.54735240708,103098.0105201517
2016-05-03,103941.2977962061,657.7860097452201,106083.64171209869,-2.0194856448336407,100679.94235177325,102947.2610975793,103382.9403938432,102634.19335880649
2016-05-04,103452.42933162175,741.6660097452201,106083.64171209869,-2.480318678743898,100699.43706000963,102372.9960173699,102716.23605002345,102309.22262367612
2016-05-05,103493.11485823661,861.04757174522,106083.64171209869,-2.4419663692282767,100718.93554301625,102353.0148911638,102690.07694377004,102400.60913659552
2016-05-06,103714.07476221934,951.59976374522,106083.64171209869,-2.233677984311788,100738.43780152402,102727.5313180337,103016.9363878688,102562.77660209348
2016-05-09,104029.02179896251,951.59976374522,106083.64171209869,-1.9367924026516992,100757.94383626398,102812.41980004887,102977.67420411257,102639.51662372534
2016-05-10,105495.07578551189,951.59976374522,106083.64171209869,-0.5548130862476519,100777.45364796733,104090.75572798289,104245.81451018724,103423.69428262426
2016-05-11,104940.90023164457,1223.0565207452198,106083.64171209869,-1.077208004939545,100796.9672373654,103117.01122930052,103199.94427195001,102843.19170502193
2016-05-12,105141.03213660521,1432.4825207452197,106083.64171209869,-0.888553183394325,100816.48460518966,103146.9918627127,103173.80869007274,102824.10287636996
2016-05-13,104187.7387634973,1475.4825207452197,106083.64171209869,-1.7871774743053237,100836.00575217175,102248.14528294248,102180.23313996616,102364.30691740013
2016-05-16,105178.35290496153,1475.4825207452197,106083.64171209869,-0.853372671343644,100855.5306790434,103256.82544812483,103226.06809163922,102900.23873483698
2016-05-17,104026.5861822824,1475.4825207452197,106083.64171209869,-1.939088342573081,100875.05938653655,102293.08045664853,102520.13685062744,102268.36806453721
2016-05-18,104430.79465739531,1475.4825207452197,106083.64171209869,-1.5580602513524666,100894.59187538324,102323.04320185461,102271.76648747691,102116.60583224705
2016-05-19,104308.55486457152,1475.4825207452197,106083.64171209869,-1.6732898860548073,100914.12814631559,101968.49895708775,101971.00733869123,101930.19901763138
2016-05-20,104668.41629760069,1475.4825207452197,106083.64171209869,-1.3340656407128115,100933.66820006602,102612.65325850324,102729.29207877397,102342.38814088605
2016-05-23,104305.65660137648,1261.910995907726,106083.64171209869,-1.6760219408261778,100953.21203736693,102472.83903967892,102663.94136189274,102251.32370947576
2016-05-24,105758.31767887587,1261.910995907726,106083.64171209869,-0.3066674823491766,100972.75965895096,103801.14567133425,103984.31754515776,103024.38038609173
2016-05-25,106573.73033184523,1261.910995907726,106573.73033184523,0.0,100992.31106555086,104505.23440726496,104794.88521118312,103451.13132856294
2016-05-26,106687.24589581008,1261.910995907726,106687.24589581008,0.0,101011.86625789956,104535.17032016188,104716.45494117518,103532.57185623833
2016-05-27,107158.95556683058,1261.910995907726,107158.95556683058,0.0,101031.42523673,104984.62044235614,105317.82033030175,103792.18758529724
2016-05-31,106818.86273181814,1571.164741400662,107158.95556683058,-0.3173722935367218,101050.98800277546,104784.88073311969,105357.00017874152,103699.95435407027
2016-06-01,107018.41944896216,1562.5310956143794,107158.95556683058,-0.1311473381996331,101070.55455676922,104999.61075906226,105579.28200876701,103911.49068148441
2016-06-02,107557.20730661196,1817.2825267199946,107557.20730661196,0.0,101090.12489944471,105319.18356091696,106036.80760006406,104206.64410029059
2016-06-03,107427.83542283816,1832.1325267199945,107557.20730661196,-0.12028192904358637,101109.6990315356,105004.58368035617,105670.78006971358,104245.79651491021
2016-06-06,107952.30369333643,1716.4951968612158,107952.30369333643,0.0,101129.27695377558,105538.91334046258,106389.8026260401,104507.87855556405
2016-06-07,108056.0886702394,1402.5006613587884,108056.0886702394,0.0,101148.85866689855,105703.67266268384,106782.01278702011,104643.39310208082
2016-06-08,108507.68057453189,1435.7559033587884,108507.68057453189,0.0,101168.44417163858,106048.26212075984,107082.67783830127,104863.10692451705
2016-06-09,108408.58914173159,1548.5159033587884,108507.68057453189,-0.09132204492403595,101188.0334687298,105903.44814833248,106808.12484452124,104807.34761968696
2016-06-10,107403.00474346193,1548.5159033587884,108507.68057453189,-1.018062339201109,101207.62655890654,104899.72301623793,105383.13576061875,104267.82321940768
2016-06-13,106968.15780098471,1670.4802802327617,108507.68057453189,-1.418814562614945,101227.22344290325,104090.75572798292,104441.87842301898,103819.01175134687
2016-06-14,106461.52133666357,1400.2632189877945,108507.68057453189,-1.8857275605138835,101246.82412145454,103886.0162651434,104115.07778986052,103677.8979124988
2016-06-15,106809.4457832273,1453.7432189877945,108507.68057453189,-1.5650825658724665,101266.42859529516,103741.22912502519,104128.12205642302,103680.41611183365
2016-06-16,107165.45209649671,1510.9007029877946,108507.68057453189,-1.236989373404973,101286.03686515996,104050.81136377685,104245.81451018718,103892.02264998456
2016-06-17,106948.87309030164,1510.9007029877946,108507.68057453189,-1.4365872314075823,101305.64893178397,104297.56918486759,104713.1418389158,104010.12012648882
2016-06-20,107581.46610787977,1510.9007029877946,108507.68057453189,-0.8535934615392704,101325.2647959024,104969.2235405276,105580.3519805581,104296.6365833938
2016-06-21,107500.93554071058,1510.9007029877946,108507.68057453189,-0.9278099287449049,101344.88445825054,105267.21065611653,105646.07152071032,104444.3467240929
2016-06-22,107409.56800988782,1510.9007029877946,108507.68057453189,-1.0120136738982155,101364.50791956384,105095.43207154574,105540.92261538783,104368.35156559259
2016-06-23,108384.08858636487,1510.9007029877946,108507.68057453189,-0.11390160356632428,101384.13518057787,106464.10847262977,107078.32581347821,105112.69069374343
2016-06-24,104346.42572167981,1510.9007029877946,108507.68057453189,-3.8349864551696755,101403.76624202843,102641.05634363054,102650.13564947534,103074.6979195994
2016-06-27,102504.20329431165,1510.9007029877946,108507.68057453189,-5.532767126191185,101423.40110465133,100802.79421890163,100048.41086770681,102132.9159747304
2016-06-28,104594.95208825696,1644.1357029877947,108507.68057453189,-3.6059461095819367,101443.03976918264,102620.88997514486,102006.2445626144,103289.07963279964
2016-06-29,106258.40702523816,1644.1357029877947,108507.68057453189,-2.0729164400014377,101462.68223635851,104368.24596223775,103964.13723054796,104314.90764574181
2016-06-30,108459.98161592115,1644.1357029877947,108507.68057453189,-0.043959062029685914,101482.32850691523,105792.40012401532,105580.3519805581,105254.36484071618
2016-07-01,108204.67123689283,1644.1357029877947,108507.68057453189,-0.27925151107707213,101501.9785815893,106014.63512451612,105908.89070829314,105581.28550354624
2016-07-05,107972.50165071119,1644.1357029877947,108507.68057453189,-0.49321755011904056,101521.63246111727,105252.04763474285,104634.27131397004,105238.08983484271
2016-07-06,108692.99587424005,1910.8117845794015,108692.99587424005,0.0,101541.29014623587,105883.36025460577,105264.99962143222,105695.0884225623
2016-07-07,108630.18826620781,2017.6617845794017,108692.99587424005,-0.05778441152262115,101560.95163768202,105817.67782552187,105251.83684203346,105625.85813371075
